ID_sample,Loci,Raw,Adapt
ADE_25_01309,MiFishU,4184907,625087
ADE_25_01309,rbcLrouge,4184907,95151
ADE_25_01309,rbcLverte,4184907,91001
ADE_25_01310,12S160,3085804,1514210
ADE_25_01310,18SV9,3085804,1244057
ADE_25_01310,COIB1,3085804,71176
ADE_25_01310,MiFishU,3085804,1416
ADE_25_01310,rbcLrouge,3085804,106315
ADE_25_01310,rbcLverte,3085804,88914
ADE_25_01311,12S160,6396468,1799098
ADE_25_01311,18SV9,6396468,700292
ADE_25_01311,COIB1,6396468,1538311
ADE_25_01311,MiFishU,6396468,2106457
ADE_25_01311,rbcLrouge,6396468,93729
ADE_25_01311,rbcLverte,6396468,96189
ADE_25_01312,12S160,4137957,985627
ADE_25_01312,18SV9,4137957,1009010
ADE_25_01312,COIB1,4137957,863917
ADE_25_01312,MiFishU,4137957,1024916
ADE_25_01312,rbcLrouge,4137957,97854
ADE_25_01312,rbcLverte,4137957,104498
ADE_25_01313,12S160,4742158,853587
ADE_25_01313,18SV9,4742158,1313646
ADE_25_01313,COIB1,4742158,1719738
ADE_25_01313,MiFishU,4742158,621651
ADE_25_01313,rbcLrouge,4742158,94250
ADE_25_01313,rbcLverte,4742158,91079
ADE_25_01314,12S160,5143084,760830
ADE_25_01314,18SV9,5143084,908763
ADE_25_01314,COIB1,5143084,2650770
ADE_25_01314,MiFishU,5143084,584423
ADE_25_01314,rbcLrouge,5143084,117452
ADE_25_01314,rbcLverte,5143084,65093
ADE_25_01315,12S160,5541725,795629
ADE_25_01315,18SV9,5541725,1706198
ADE_25_01315,COIB1,5541725,2654459
ADE_25_01315,MiFishU,5541725,27413
ADE_25_01315,rbcLrouge,5541725,108909
ADE_25_01315,rbcLverte,5541725,64371
ADE_25_01316,12S160,5260689,1029872
ADE_25_01316,18SV9,5260689,976074
ADE_25_01316,COIB1,5260689,2402338
ADE_25_01316,MiFishU,5260689,607551
ADE_25_01316,rbcLrouge,5260689,104952
ADE_25_01316,rbcLverte,5260689,60487
ADE_25_01317,12S160,5351376,923817
ADE_25_01317,18SV9,5351376,1513250
ADE_25_01317,COIB1,5351376,1505963
ADE_25_01317,MiFishU,5351376,1197900
ADE_25_01317,rbcLrouge,5351376,89528
ADE_25_01317,rbcLverte,5351376,74294
ADE_25_01318,12S160,5372238,792425
ADE_25_01318,18SV9,5372238,1465718
ADE_25_01318,COIB1,5372238,1808043
ADE_25_01318,MiFishU,5372238,1071622
ADE_25_01318,rbcLrouge,5372238,109215
ADE_25_01318,rbcLverte,5372238,71884
ADE_25_01319,12S160,4996188,1329219
ADE_25_01319,18SV9,4996188,1850573
ADE_25_01319,COIB1,4996188,1192385
ADE_25_01319,MiFishU,4996188,371030
ADE_25_01319,rbcLrouge,4996188,120312
ADE_25_01319,rbcLverte,4996188,89111
ADE_25_01320,12S160,1963302,568663
ADE_25_01320,18SV9,1963302,703260
ADE_25_01320,COIB1,1963302,14870
ADE_25_01320,MiFishU,1963302,264408
ADE_25_01320,rbcLrouge,1963302,129299
ADE_25_01320,rbcLverte,1963302,96611
ADE_25_01321,12S160,4210533,1330056
ADE_25_01321,18SV9,4210533,1163806
ADE_25_01321,COIB1,4210533,390198
ADE_25_01321,MiFishU,4210533,1048209
ADE_25_01321,rbcLrouge,4210533,106654
ADE_25_01321,rbcLverte,4210533,132460
ADE_25_01322,12S160,4049516,1328088
ADE_25_01322,18SV9,4049516,1152338
ADE_25_01322,COIB1,4049516,454548
ADE_25_01322,MiFishU,4049516,862300
ADE_25_01322,rbcLrouge,4049516,81390
ADE_25_01322,rbcLverte,4049516,128457
ADE_25_01323,12S160,4611533,1582781
ADE_25_01323,18SV9,4611533,1214450
ADE_25_01323,COIB1,4611533,756379
ADE_25_01323,MiFishU,4611533,841570
ADE_25_01323,rbcLrouge,4611533,74413
ADE_25_01323,rbcLverte,4611533,92314
ADE_25_01324,12S160,4315786,716981
ADE_25_01324,18SV9,4315786,1857430
ADE_25_01324,COIB1,4315786,817017
ADE_25_01324,MiFishU,4315786,738198
ADE_25_01324,rbcLrouge,4315786,89295
ADE_25_01324,rbcLverte,4315786,60694
ADE_25_01325,12S160,5930219,1222248
ADE_25_01325,18SV9,5930219,2093971
ADE_25_01325,COIB1,5930219,1274893
ADE_25_01325,MiFishU,5930219,1079393
ADE_25_01325,rbcLrouge,5930219,112186
ADE_25_01325,rbcLverte,5930219,76919
ADE_25_01326,12S160,7399051,879090
ADE_25_01326,18SV9,7399051,2578570
ADE_25_01326,COIB1,7399051,374470
ADE_25_01326,MiFishU,7399051,3262546
ADE_25_01326,rbcLrouge,7399051,118370
ADE_25_01326,rbcLverte,7399051,91931
ADE_25_01327,12S160,4670139,991299
ADE_25_01327,18SV9,4670139,1686819
ADE_25_01327,COIB1,4670139,598216
ADE_25_01327,MiFishU,4670139,1178468
ADE_25_01327,rbcLrouge,4670139,94983
ADE_25_01327,rbcLverte,4670139,66266
ADE_25_01328,12S160,4641102,741547
ADE_25_01328,18SV9,4641102,2108027
ADE_25_01328,COIB1,4641102,1079018
ADE_25_01328,MiFishU,4641102,462254
ADE_25_01328,rbcLrouge,4641102,116894
ADE_25_01328,rbcLverte,4641102,81190
ADE_25_01329,12S160,4651060,1171790
ADE_25_01329,18SV9,4651060,1534206
ADE_25_01329,COIB1,4651060,879240
ADE_25_01329,MiFishU,4651060,785369
ADE_25_01329,rbcLrouge,4651060,49021
ADE_25_01329,rbcLverte,4651060,86176
ADE_25_01330,12S160,3660614,1126741
ADE_25_01330,18SV9,3660614,1436114
ADE_25_01330,COIB1,3660614,421154
ADE_25_01330,MiFishU,3660614,408398
ADE_25_01330,rbcLrouge,3660614,132755
ADE_25_01330,rbcLverte,3660614,94881
ADE_25_01331,12S160,3158311,966418
ADE_25_01331,18SV9,3158311,1499439
ADE_25_01331,COIB1,3158311,239
ADE_25_01331,MiFishU,3158311,423229
ADE_25_01331,rbcLrouge,3158311,95990
ADE_25_01331,rbcLverte,3158311,78779
ADE_25_01332,12S160,4451638,2087861
ADE_25_01332,18SV9,4451638,1230094
ADE_25_01332,COIB1,4451638,553530
ADE_25_01332,MiFishU,4451638,258067
ADE_25_01332,rbcLrouge,4451638,78334
ADE_25_01332,rbcLverte,4451638,76255
ADE_25_01333,12S160,2378696,669050
ADE_25_01333,18SV9,2378696,961426
ADE_25_01333,COIB1,2378696,316654
ADE_25_01333,MiFishU,2378696,85164
ADE_25_01333,rbcLrouge,2378696,101459
ADE_25_01333,rbcLverte,2378696,82366
ADE_25_01334,12S160,5007623,840813
ADE_25_01334,18SV9,5007623,856654
ADE_25_01334,COIB1,5007623,1196056
ADE_25_01334,MiFishU,5007623,1852744
ADE_25_01334,rbcLrouge,5007623,103596
ADE_25_01334,rbcLverte,5007623,111617
ADE_25_01335,12S160,4494839,1026687
ADE_25_01335,18SV9,4494839,940215
ADE_25_01335,COIB1,4494839,296973
ADE_25_01335,MiFishU,4494839,2023037
ADE_25_01335,rbcLrouge,4494839,38985
ADE_25_01335,rbcLverte,4494839,98681
ADE_25_01336,12S160,5192800,1113465
ADE_25_01336,18SV9,5192800,903776
ADE_25_01336,COIB1,5192800,1223377
ADE_25_01336,MiFishU,5192800,1696954
ADE_25_01336,rbcLrouge,5192800,84915
ADE_25_01336,rbcLverte,5192800,95866
ADE_25_01337,12S160,6717774,846602
ADE_25_01337,18SV9,6717774,1329504
ADE_25_01337,COIB1,6717774,1671108
ADE_25_01337,MiFishU,6717774,2561433
ADE_25_01337,rbcLrouge,6717774,99360
ADE_25_01337,rbcLverte,6717774,73737
ADE_25_01338,12S160,6329996,2192575
ADE_25_01338,18SV9,6329996,1759986
ADE_25_01338,COIB1,6329996,1614951
ADE_25_01338,MiFishU,6329996,566936
ADE_25_01338,rbcLrouge,6329996,36286
ADE_25_01338,rbcLverte,6329996,68483
ADE_25_01339,12S160,6223475,1387238
ADE_25_01339,18SV9,6223475,1701205
ADE_25_01339,COIB1,6223475,1110155
ADE_25_01339,MiFishU,6223475,1762609
ADE_25_01339,rbcLrouge,6223475,120995
ADE_25_01339,rbcLverte,6223475,68167
ADE_25_01340,12S160,3349694,638606
ADE_25_01340,18SV9,3349694,909924
ADE_25_01340,COIB1,3349694,1343804
ADE_25_01340,MiFishU,3349694,3697
ADE_25_01340,rbcLrouge,3349694,111656
ADE_25_01340,rbcLverte,3349694,82175
ADE_25_01341,12S160,5246223,993065
ADE_25_01341,18SV9,5246223,2026708
ADE_25_01341,COIB1,5246223,672741
ADE_25_01341,MiFishU,5246223,1306819
ADE_25_01341,rbcLrouge,5246223,83715
ADE_25_01341,rbcLverte,5246223,117022
ADE_25_01342,12S160,5538774,1287718
ADE_25_01342,18SV9,5538774,1574643
ADE_25_01342,COIB1,5538774,841405
ADE_25_01342,MiFishU,5538774,1571288
ADE_25_01342,rbcLrouge,5538774,91075
ADE_25_01342,rbcLverte,5538774,97001
ADE_25_01343,12S160,6701636,1702369
ADE_25_01343,18SV9,6701636,1533089
ADE_25_01343,COIB1,6701636,834951
ADE_25_01343,MiFishU,6701636,2402062
ADE_25_01343,rbcLrouge,6701636,98458
ADE_25_01343,rbcLverte,6701636,74672
ADE_25_01344,12S160,4798696,266432
ADE_25_01344,18SV9,4798696,2461867
ADE_25_01344,COIB1,4798696,262002
ADE_25_01344,MiFishU,4798696,1574238
ADE_25_01344,rbcLrouge,4798696,93207
ADE_25_01344,rbcLverte,4798696,96660
ADE_25_01345,12S160,5412070,423268
ADE_25_01345,18SV9,5412070,2679838
ADE_25_01345,COIB1,5412070,741600
ADE_25_01345,MiFishU,5412070,1326799
ADE_25_01345,rbcLrouge,5412070,103254
ADE_25_01345,rbcLverte,5412070,89957
ADE_25_01346,12S160,3763525,437505
ADE_25_01346,18SV9,3763525,1943382
ADE_25_01346,COIB1,3763525,850684
ADE_25_01346,MiFishU,3763525,257496
ADE_25_01346,rbcLrouge,3763525,107652
ADE_25_01346,rbcLverte,3763525,130183
ADE_25_01347,12S160,5598706,919899
ADE_25_01347,18SV9,5598706,1991332
ADE_25_01347,COIB1,5598706,1766618
ADE_25_01347,MiFishU,5598706,663816
ADE_25_01347,rbcLrouge,5598706,77166
ADE_25_01347,rbcLverte,5598706,113588
ADE_25_01348,12S160,6523166,1051104
ADE_25_01348,18SV9,6523166,2433363
ADE_25_01348,COIB1,6523166,2121826
ADE_25_01348,MiFishU,6523166,616814
ADE_25_01348,rbcLrouge,6523166,115828
ADE_25_01348,rbcLverte,6523166,104440
ADE_25_01349,12S160,5841067,1139944
ADE_25_01349,18SV9,5841067,2148945
ADE_25_01349,COIB1,5841067,1756300
ADE_25_01349,MiFishU,5841067,469795
ADE_25_01349,rbcLrouge,5841067,124254
ADE_25_01349,rbcLverte,5841067,104424
ADE_25_01350,12S160,6051028,326542
ADE_25_01350,18SV9,6051028,2011439
ADE_25_01350,COIB1,6051028,2594133
ADE_25_01350,MiFishU,6051028,884589
ADE_25_01350,rbcLrouge,6051028,78240
ADE_25_01350,rbcLverte,6051028,98635
ADE_25_01351,12S160,4688574,430938
ADE_25_01351,18SV9,4688574,1956219
ADE_25_01351,COIB1,4688574,2021738
ADE_25_01351,MiFishU,4688574,49276
ADE_25_01351,rbcLrouge,4688574,102620
ADE_25_01351,rbcLverte,4688574,92097
ADE_25_01352,12S160,4603443,196705
ADE_25_01352,18SV9,4603443,1529117
ADE_25_01352,COIB1,4603443,2515105
ADE_25_01352,MiFishU,4603443,135494
ADE_25_01352,rbcLrouge,4603443,126555
ADE_25_01352,rbcLverte,4603443,71699
ADE_25_01353,12S160,5888267,894846
ADE_25_01353,18SV9,5888267,2982322
ADE_25_01353,COIB1,5888267,1254041
ADE_25_01353,MiFishU,5888267,549522
ADE_25_01353,rbcLrouge,5888267,36627
ADE_25_01353,rbcLverte,5888267,74515
ADE_25_01354,12S160,5562441,1179370
ADE_25_01354,18SV9,5562441,2577579
ADE_25_01354,COIB1,5562441,1034559
ADE_25_01354,MiFishU,5562441,495025
ADE_25_01354,rbcLrouge,5562441,103373
ADE_25_01354,rbcLverte,5562441,104372
ADE_25_01355,12S160,6547271,1467472
ADE_25_01355,18SV9,6547271,3714942
ADE_25_01355,COIB1,6547271,1015027
ADE_25_01355,MiFishU,6547271,42656
ADE_25_01355,rbcLrouge,6547271,104586
ADE_25_01355,rbcLverte,6547271,103370
ADE_25_01356,12S160,3774290,300475
ADE_25_01356,18SV9,3774290,1641346
ADE_25_01356,COIB1,3774290,1276880
ADE_25_01356,MiFishU,3774290,3303
ADE_25_01356,rbcLrouge,3774290,90241
ADE_25_01356,rbcLverte,3774290,70185
ADE_25_01357,12S160,5044625,1078889
ADE_25_01357,18SV9,5044625,1676543
ADE_25_01357,COIB1,5044625,1948305
ADE_25_01357,MiFishU,5044625,23255
ADE_25_01357,rbcLrouge,5044625,126400
ADE_25_01357,rbcLverte,5044625,90833
ADE_25_01358,12S160,5283416,1514214
ADE_25_01358,18SV9,5283416,2094561
ADE_25_01358,COIB1,5283416,1377614
ADE_25_01358,MiFishU,5283416,2579
ADE_25_01358,rbcLrouge,5283416,117576
ADE_25_01358,rbcLverte,5283416,72017
ADE_25_01359,12S160,2489435,837447
ADE_25_01359,18SV9,2489435,794099
ADE_25_01359,COIB1,2489435,418592
ADE_25_01359,MiFishU,2489435,102369
ADE_25_01359,rbcLrouge,2489435,65555
ADE_25_01359,rbcLverte,2489435,86804
ADE_25_01360,12S160,4143174,603772
ADE_25_01360,18SV9,4143174,1657850
ADE_25_01360,COIB1,4143174,1145499
ADE_25_01360,MiFishU,4143174,432423
ADE_25_01360,rbcLrouge,4143174,128728
ADE_25_01360,rbcLverte,4143174,136206
ADE_25_01361,12S160,5447737,1060790
ADE_25_01361,18SV9,5447737,1942690
ADE_25_01361,COIB1,5447737,1304494
ADE_25_01361,MiFishU,5447737,888871
ADE_25_01361,rbcLrouge,5447737,83965
ADE_25_01361,rbcLverte,5447737,107525
ADE_25_01362,12S160,5473765,767503
ADE_25_01362,18SV9,5473765,2146788
ADE_25_01362,COIB1,5473765,1101030
ADE_25_01362,MiFishU,5473765,1258594
ADE_25_01362,rbcLrouge,5473765,64667
ADE_25_01362,rbcLverte,5473765,81300
ADE_25_01363,12S160,7103298,340122
ADE_25_01363,18SV9,7103298,1530254
ADE_25_01363,COIB1,7103298,3103462
ADE_25_01363,MiFishU,7103298,1875881
ADE_25_01363,rbcLrouge,7103298,118389
ADE_25_01363,rbcLverte,7103298,88128
ADE_25_01364,12S160,6451213,393071
ADE_25_01364,18SV9,6451213,1523626
ADE_25_01364,COIB1,6451213,2283054
ADE_25_01364,MiFishU,6451213,2016860
ADE_25_01364,rbcLrouge,6451213,104330
ADE_25_01364,rbcLverte,6451213,86462
ADE_25_01365,12S160,5994636,614751
ADE_25_01365,18SV9,5994636,2493603
ADE_25_01365,COIB1,5994636,2621310
ADE_25_01365,MiFishU,5994636,24447
ADE_25_01365,rbcLrouge,5994636,110600
ADE_25_01365,rbcLverte,5994636,74375
ADE_25_01366,12S160,3313930,580800
ADE_25_01366,18SV9,3313930,845195
ADE_25_01366,COIB1,3313930,688136
ADE_25_01366,MiFishU,3313930,783187
ADE_25_01366,rbcLrouge,3313930,158972
ADE_25_01366,rbcLverte,3313930,163178
ADE_25_01367,12S160,3281822,377382
ADE_25_01367,18SV9,3281822,1024572
ADE_25_01367,COIB1,3281822,504547
ADE_25_01367,MiFishU,3281822,1054616
ADE_25_01367,rbcLrouge,3281822,122334
ADE_25_01367,rbcLverte,3281822,166923
ADE_25_01368,12S160,2845300,522489
ADE_25_01368,18SV9,2845300,1181120
ADE_25_01368,COIB1,2845300,457472
ADE_25_01368,MiFishU,2845300,363931
ADE_25_01368,rbcLrouge,2845300,110943
ADE_25_01368,rbcLverte,2845300,173688
ADE_25_01369,12S160,6859213,1421625
ADE_25_01369,18SV9,6859213,2613254
ADE_25_01369,COIB1,6859213,1322892
ADE_25_01369,MiFishU,6859213,1141406
ADE_25_01369,rbcLrouge,6859213,150029
ADE_25_01369,rbcLverte,6859213,100285
ADE_25_01370,12S160,5655892,1068636
ADE_25_01370,18SV9,5655892,2944941
ADE_25_01370,COIB1,5655892,972579
ADE_25_01370,MiFishU,5655892,240567
ADE_25_01370,rbcLrouge,5655892,133421
ADE_25_01370,rbcLverte,5655892,110436
ADE_25_01371,12S160,5757134,730560
ADE_25_01371,18SV9,5757134,2811564
ADE_25_01371,COIB1,5757134,1353939
ADE_25_01371,MiFishU,5757134,554168
ADE_25_01371,rbcLrouge,5757134,100055
ADE_25_01371,rbcLverte,5757134,94763
ADE_25_01372,12S160,5606275,559938
ADE_25_01372,18SV9,5606275,4313435
ADE_25_01372,COIB1,5606275,47234
ADE_25_01372,MiFishU,5606275,134032
ADE_25_01372,rbcLrouge,5606275,89698
ADE_25_01372,rbcLverte,5606275,93657
ADE_25_01373,12S160,5516165,1123120
ADE_25_01373,18SV9,5516165,1675372
ADE_25_01373,COIB1,5516165,695127
ADE_25_01373,MiFishU,5516165,1782880
ADE_25_01373,rbcLrouge,5516165,77757
ADE_25_01373,rbcLverte,5516165,118703
ADE_25_01374,12S160,4318293,878657
ADE_25_01374,18SV9,4318293,1928412
ADE_25_01374,COIB1,4318293,421488
ADE_25_01374,MiFishU,4318293,827089
ADE_25_01374,rbcLrouge,4318293,91874
ADE_25_01374,rbcLverte,4318293,130103
ADE_25_01375,12S160,5990234,811523
ADE_25_01375,18SV9,5990234,1986332
ADE_25_01375,COIB1,5990234,1064067
ADE_25_01375,MiFishU,5990234,1836996
ADE_25_01375,rbcLrouge,5990234,108654
ADE_25_01375,rbcLverte,5990234,128411
ADE_25_01376,12S160,4474480,492292
ADE_25_01376,18SV9,4474480,2270578
ADE_25_01376,COIB1,4474480,849436
ADE_25_01376,MiFishU,4474480,606969
ADE_25_01376,rbcLrouge,4474480,91089
ADE_25_01376,rbcLverte,4474480,109674
ADE_25_01377,12S160,4497252,417897
ADE_25_01377,18SV9,4497252,2679721
ADE_25_01377,COIB1,4497252,647669
ADE_25_01377,MiFishU,4497252,558781
ADE_25_01377,rbcLrouge,4497252,18302
ADE_25_01377,rbcLverte,4497252,124390
ADE_25_01378,12S160,6336464,859464
ADE_25_01378,18SV9,6336464,1936586
ADE_25_01378,COIB1,6336464,657773
ADE_25_01378,MiFishU,6336464,2632489
ADE_25_01378,rbcLrouge,6336464,106951
ADE_25_01378,rbcLverte,6336464,87113
ADE_25_01379,12S160,3766217,254470
ADE_25_01379,18SV9,3766217,1319930
ADE_25_01379,COIB1,3766217,1656614
ADE_25_01379,MiFishU,3766217,98716
ADE_25_01379,rbcLrouge,3766217,44216
ADE_25_01379,rbcLverte,3766217,70140
ADE_25_01380,12S160,4901925,413090
ADE_25_01380,18SV9,4901925,1420888
ADE_25_01380,COIB1,4901925,880320
ADE_25_01380,MiFishU,4901925,1902296
ADE_25_01380,rbcLrouge,4901925,98668
ADE_25_01380,rbcLverte,4901925,126567
ADE_25_01381,12S160,5319249,1261695
ADE_25_01381,18SV9,5319249,1179395
ADE_25_01381,COIB1,5319249,918907
ADE_25_01381,MiFishU,5319249,1665545
ADE_25_01381,rbcLrouge,5319249,91143
ADE_25_01381,rbcLverte,5319249,144234
ADE_25_01382,12S160,5481435,1326201
ADE_25_01382,18SV9,5481435,1333894
ADE_25_01382,COIB1,5481435,773711
ADE_25_01382,MiFishU,5481435,1756196
ADE_25_01382,rbcLrouge,5481435,96106
ADE_25_01382,rbcLverte,5481435,146418
ADE_25_01383,12S160,4329826,570240
ADE_25_01383,18SV9,4329826,1898840
ADE_25_01383,COIB1,4329826,636022
ADE_25_01383,MiFishU,4329826,1012486
ADE_25_01383,rbcLrouge,4329826,85802
ADE_25_01383,rbcLverte,4329826,86188
ADE_25_01384,12S160,4490405,624651
ADE_25_01384,18SV9,4490405,1870797
ADE_25_01384,COIB1,4490405,742729
ADE_25_01384,MiFishU,4490405,1052666
ADE_25_01384,rbcLrouge,4490405,88135
ADE_25_01384,rbcLverte,4490405,74282
ADE_25_01385,12S160,5460235,662523
ADE_25_01385,18SV9,5460235,2217198
ADE_25_01385,COIB1,5460235,586024
ADE_25_01385,MiFishU,5460235,1763609
ADE_25_01385,rbcLrouge,5460235,69722
ADE_25_01385,rbcLverte,5460235,105835
ADE_25_01386,12S160,2786156,578224
ADE_25_01386,18SV9,2786156,543109
ADE_25_01386,COIB1,2786156,1105963
ADE_25_01386,MiFishU,2786156,238097
ADE_25_01386,rbcLrouge,2786156,101626
ADE_25_01386,rbcLverte,2786156,89745
ADE_25_01387,12S160,5194654,691244
ADE_25_01387,18SV9,5194654,1658424
ADE_25_01387,COIB1,5194654,1099763
ADE_25_01387,MiFishU,5194654,1420731
ADE_25_01387,rbcLrouge,5194654,99837
ADE_25_01387,rbcLverte,5194654,158275
ADE_25_01388,12S160,5338320,593255
ADE_25_01388,18SV9,5338320,1475983
ADE_25_01388,COIB1,5338320,1240018
ADE_25_01388,MiFishU,5338320,1729939
ADE_25_01388,rbcLrouge,5338320,104444
ADE_25_01388,rbcLverte,5338320,155792
ADE_25_01389,12S160,6383160,817629
ADE_25_01389,18SV9,6383160,1581355
ADE_25_01389,COIB1,6383160,1132944
ADE_25_01389,MiFishU,6383160,2546360
ADE_25_01389,rbcLrouge,6383160,97791
ADE_25_01389,rbcLverte,6383160,149313
ADE_25_01390,12S160,5755759,581428
ADE_25_01390,18SV9,5755759,1956159
ADE_25_01390,COIB1,5755759,860029
ADE_25_01390,MiFishU,5755759,2088966
ADE_25_01390,rbcLrouge,5755759,99730
ADE_25_01390,rbcLverte,5755759,107795
ADE_25_01391,12S160,3819560,396622
ADE_25_01391,18SV9,3819560,1928721
ADE_25_01391,COIB1,3819560,495650
ADE_25_01391,MiFishU,3819560,704567
ADE_25_01391,rbcLrouge,3819560,92861
ADE_25_01391,rbcLverte,3819560,123440
ADE_25_01392,12S160,5040868,640414
ADE_25_01392,18SV9,5040868,2188702
ADE_25_01392,COIB1,5040868,572577
ADE_25_01392,MiFishU,5040868,1395566
ADE_25_01392,rbcLrouge,5040868,90465
ADE_25_01392,rbcLverte,5040868,106985
ADE_25_01393,12S160,6162179,720499
ADE_25_01393,18SV9,6162179,3148781
ADE_25_01393,COIB1,6162179,1357315
ADE_25_01393,MiFishU,6162179,528571
ADE_25_01393,rbcLrouge,6162179,133331
ADE_25_01393,rbcLverte,6162179,92354
ADE_25_01394,12S160,3997809,1109734
ADE_25_01394,18SV9,3997809,1491279
ADE_25_01394,COIB1,3997809,438955
ADE_25_01394,MiFishU,3997809,722355
ADE_25_01394,rbcLrouge,3997809,79442
ADE_25_01394,rbcLverte,3997809,119072
ADE_25_01395,12S160,4551639,1552084
ADE_25_01395,18SV9,4551639,1541786
ADE_25_01395,COIB1,4551639,488230
ADE_25_01395,MiFishU,4551639,621368
ADE_25_01395,rbcLrouge,4551639,116145
ADE_25_01395,rbcLverte,4551639,191275
ADE_25_01396,12S160,5870182,1524574
ADE_25_01396,18SV9,5870182,1657958
ADE_25_01396,COIB1,5870182,960515
ADE_25_01396,MiFishU,5870182,1484819
ADE_25_01396,rbcLrouge,5870182,73471
ADE_25_01396,rbcLverte,5870182,119979
ADE_25_01397,12S160,4581676,1088760
ADE_25_01397,18SV9,4581676,2369897
ADE_25_01397,COIB1,4581676,854753
ADE_25_01397,MiFishU,4581676,11618
ADE_25_01397,rbcLrouge,4581676,105871
ADE_25_01397,rbcLverte,4581676,104352
ADE_25_01398,12S160,4778155,1242285
ADE_25_01398,18SV9,4778155,2516118
ADE_25_01398,COIB1,4778155,696037
ADE_25_01398,MiFishU,4778155,45371
ADE_25_01398,rbcLrouge,4778155,81565
ADE_25_01398,rbcLverte,4778155,134385
ADE_25_01399,12S160,5133636,1152364
ADE_25_01399,18SV9,5133636,2678505
ADE_25_01399,COIB1,5133636,893080
ADE_25_01399,MiFishU,5133636,18068
ADE_25_01399,rbcLrouge,5133636,141096
ADE_25_01399,rbcLverte,5133636,204744
ADE_25_01400,12S160,2586419,325933
ADE_25_01400,18SV9,2586419,913316
ADE_25_01400,COIB1,2586419,270149
ADE_25_01400,MiFishU,2586419,387659
ADE_25_01400,rbcLrouge,2586419,53621
ADE_25_01400,rbcLverte,2586419,101957
ADE_25_01401,12S160,2522966,973367
ADE_25_01401,18SV9,2522966,818096
ADE_25_01401,COIB1,2522966,255382
ADE_25_01401,MiFishU,2522966,67330
ADE_25_01401,rbcLrouge,2522966,105931
ADE_25_01401,rbcLverte,2522966,101061
ADE_25_01402,12S160,2165684,562430
ADE_25_01402,18SV9,2165684,768831
ADE_25_01402,COIB1,2165684,398440
ADE_25_01402,MiFishU,2165684,115200
ADE_25_01402,rbcLrouge,2165684,96148
ADE_25_01402,rbcLverte,2165684,85128
ADE_25_01403,12S160,2217982,37508
ADE_25_01403,18SV9,2217982,910434
ADE_25_01403,COIB1,2217982,361506
ADE_25_01403,MiFishU,2217982,173820
ADE_25_01403,rbcLrouge,2217982,101493
ADE_25_01403,rbcLverte,2217982,100945
ADE_25_01404,12S160,1803431,82667
ADE_25_01404,18SV9,1803431,891648
ADE_25_01404,COIB1,1803431,184360
ADE_25_01404,MiFishU,1803431,68760
ADE_25_01404,rbcLrouge,1803431,38291
ADE_25_01404,rbcLverte,1803431,87130
ADE_25_01640,12S160,4162877,457295
ADE_25_01640,18SV9,4162877,1011338
ADE_25_01640,COIB1,4162877,1892862
ADE_25_01640,MiFishU,4162877,494086
ADE_25_01640,rbcLrouge,4162877,119530
ADE_25_01640,rbcLverte,4162877,114686
ADE_25_01641,12S160,2086208,506480
ADE_25_01641,18SV9,2086208,985111
ADE_25_01641,COIB1,2086208,210188
ADE_25_01641,MiFishU,2086208,83152
ADE_25_01641,rbcLrouge,2086208,145435
ADE_25_01641,rbcLverte,2086208,95788
ADE_25_01642,12S160,2248695,609522
ADE_25_01642,18SV9,2248695,859029
ADE_25_01642,COIB1,2248695,253107
ADE_25_01642,MiFishU,2248695,151241
ADE_25_01642,rbcLrouge,2248695,117202
ADE_25_01642,rbcLverte,2248695,89580
N_25_00090,12S160,1400606,282093
N_25_00090,18SV9,1400606,1
N_25_00090,COIB1,1400606,394127
N_25_00090,MiFishU,1400606,206521
N_25_00090,rbcLrouge,1400606,0
N_25_00090,rbcLverte,1400606,1
N_25_00091,12S160,1197131,404116
N_25_00091,18SV9,1197131,200676
N_25_00091,COIB1,1197131,107479
N_25_00091,MiFishU,1197131,192411
N_25_00091,rbcLrouge,1197131,98074
N_25_00091,rbcLverte,1197131,83545
N_25_00092,12S160,1687282,98323
N_25_00092,18SV9,1687282,867198
N_25_00092,COIB1,1687282,166620
N_25_00092,MiFishU,1687282,52540
N_25_00092,rbcLrouge,1687282,98528
N_25_00092,rbcLverte,1687282,79146
N_25_00093,12S160,1567084,99821
N_25_00093,18SV9,1567084,490520
N_25_00093,COIB1,1567084,295983
N_25_00093,MiFishU,1567084,156872
N_25_00093,rbcLrouge,1567084,128263
N_25_00093,rbcLverte,1567084,95731
P_25_00072,12S160,6196313,1794234
P_25_00072,18SV9,6196313,0
P_25_00072,COIB1,6196313,1779883
P_25_00072,MiFishU,6196313,2574515
P_25_00072,rbcLrouge,6196313,1
P_25_00072,rbcLverte,6196313,0
P_25_00073,12S160,13338511,4081282
P_25_00073,18SV9,13338511,6
P_25_00073,COIB1,13338511,4773587
P_25_00073,MiFishU,13338511,4376825
P_25_00073,rbcLrouge,13338511,3
P_25_00073,rbcLverte,13338511,4
P_25_00074,12S160,10651402,3263233
P_25_00074,18SV9,10651402,1
P_25_00074,COIB1,10651402,3129371
P_25_00074,MiFishU,10651402,4156878
P_25_00074,rbcLrouge,10651402,1
P_25_00074,rbcLverte,10651402,3
P_25_00075,12S160,10217911,3572158
P_25_00075,18SV9,10217911,2984682
